COMET INFO:     train_loss [7010]                                                                                      : (0.39774590730667114, 0.6971316337585449)
COMET INFO:     validate_Phosphorylation-['S', 'T'] AUC PR [198]                                                       : (0.06661709286659284, 0.6508350966598325)
COMET INFO:     validate_Phosphorylation-['S', 'T'] AUC ROC [198]                                                      : (0.6322631533719232, 0.876557532648825)
COMET INFO:     validate_Phosphorylation-['S', 'T'] F1 [198]                                                           : (0.08850030271733324, 0.5929060106119803)
COMET INFO:     validate_Phosphorylation-['S', 'T'] MCC [198]                                                          : (0.059261958603716705, 0.4950576210411193)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Accuracy [198]                                          : (0.48812, 0.8049878837658808)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Precision [198]                                         : (0.04734776312781038, 0.4832438746280279)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Sensitivity [198]                                       : (0.6761023407729995, 0.8252560028248588)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Specificity [198]                                       : (0.4809397255154372, 0.8136318273228319)
COMET INFO:     SeperateTuningLRandWD   : False
COMET INFO:     SpecieFeatureHoldout    : False
COMET INFO:     TestSet                 : True
COMET INFO:     UseUncertaintyBasedLoss : False
COMET INFO:     ValidationMetric        : Validation Loss (total)
COMET INFO:     WeightDecayWeights      : []
COMET INFO:     aminoAcid               : ["Phosphorylation-['S', 'T']"]
COMET INFO:     batch_size              : 512
COMET INFO:     crossValidation         : False
COMET INFO:     currentFold             : 0
COMET INFO:     current_CV_Repeat       : 1
COMET INFO:     data_sample_mode        : ['balanced']
COMET INFO:     dontAverageLoss         : False
COMET INFO:     earlyStopping           : True
COMET INFO:     earlyStoppingPatience   : 20
COMET INFO:     embeddingType           : adaptiveEmbedding
COMET INFO:     epochs                  : 400
COMET INFO:     folds                   : 5
COMET INFO:     gpu_mode                : True
COMET INFO:     layerToSplitOn          : FC
COMET INFO:     learning_rate           : 0.00036135
COMET INFO:     loss_function           : <class 'torch.nn.modules.loss.BCELoss'>
COMET INFO:     onlyPredictHumans       : False
COMET INFO:     optimizer               : <class 'torch.optim.adamw.AdamW'>
COMET INFO:     predictSpecies          : False
COMET INFO:     random_state            : 1663630928
COMET INFO:     sample_weights          : [1.0]
COMET INFO:     specieMetrics           : True
COMET INFO:     species_weight          : 0.15
COMET INFO:     split_2010              : True
COMET INFO:     test_data_ratio         : 0.2
COMET INFO:     useLrWeight             : False
COMET INFO:     useSpecieFeature        : True
COMET INFO:     weight_decay            : 0.0961727
COMET INFO:   Uploads:
COMET INFO:     environment details      : 1
COMET INFO:     filename                 : 1
COMET INFO:     git metadata             : 1
COMET INFO:     git-patch (uncompressed) : 1 (12.20 MB)
COMET INFO:     installed packages       : 1
COMET INFO:     model graph              : 1
COMET INFO:     source_code              : 2 (17.90 KB)
COMET INFO: ---------------------------
COMET ERROR: Error sending a notification, make sure you have opted-in for notifications
COMET WARNING: Native output logging mode is not available, fallbacking on basic output logging
COMET INFO: Experiment is live on comet.ml https://www.comet.com/brentvd/evaluation-retestt/9a28cbcde7c64b0db6337f6c203dda6d

results!
{'gpu_mode': True, 'epochs': 400, 'batch_size': 512, 'learning_rate': 0.00036135, 'test_data_ratio': 0.2, 'data_sample_mode': ['balanced'], 'crossValidation': False, 'loss_function': <class 'torch.nn.modules.loss.BCELoss'>, 'optimizer': <class 'torch.optim.adamw.AdamW'>, 'folds': 5, 'earlyStopping': True, 'ValidationMetric': 'Validation Loss (total)', 'earlyStoppingPatience': 20, 'CV_Repeats': 1, 'Experiment Name': 'retestt', 'weight_decay': 0.0961727, 'embeddingType': 'adaptiveEmbedding', 'LSTM_layers': 1, 'LSTM_hidden_size': 32, 'LSTM_dropout': 0, 'UseUncertaintyBasedLoss': False, 'useLrWeight': False, 'CreateFigures': False, 'SeperateTuningLRandWD': False, 'dontAverageLoss': False, 'predictSpecies': False, 'onlyPredictHumans': False, 'useSpecieFeature': True, 'SpecieFeatureHoldout': False, 'MultiTask_Species': False, 'species_weight': 0.15, 'TestSet': True, 'MusiteTest': True, 'split_2010': True, 'specieMetrics': True, 'CNNType': 'Musite', 'FCType': 'Adapt', 'aminoAcid': ["Phosphorylation-['S', 'T']"], 'random_state': 1663630928, 'current_CV_Repeat': 1, 'layerToSplitOn': 'FC', 'sample_weights': [1.0], 'WeightDecayWeights': [], 'currentFold': 0}
{"Phosphorylation-['S', 'T'] Validation Accuracy": 0.58149, "Phosphorylation-['S', 'T'] Validation Sensitivity": 0.7144801306477954, "Phosphorylation-['S', 'T'] Validation Specificity": 0.5764175819612566, "Phosphorylation-['S', 'T'] Validation Precision": 0.060446266147788245, "Phosphorylation-['S', 'T'] AUC ROC": 0.7167324042196529, "Phosphorylation-['S', 'T'] AUC PR": 0.1254087881702205, "Phosphorylation-['S', 'T'] MCC": 0.11040713144355838, "Phosphorylation-['S', 'T'] F1": 0.11146260164327722, "Validation Loss (Phosphorylation-['S', 'T'])": 0.3627420663833618, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Accuracy": 0.20200826934435911, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Sensitivity": 0.9791666666666666, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Specificity": 0.17933130699088146, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Precision": 0.03364352183249821, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC ROC": 0.723758865248227, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC PR": 0.06229685313360167, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) MCC": 0.06926011774414623, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) F1": 0.06505190311418685, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Accuracy": 0.3610730593607306, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Sensitivity": 0.9648093841642229, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Specificity": 0.33661955101556007, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Precision": 0.055630706797429826, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC ROC": 0.7648662656977183, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC PR": 0.14260089533687545, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) MCC": 0.12448994516931655, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) F1": 0.10519584332533972, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Accuracy": 0.27739244312945627, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Sensitivity": 0.9714285714285714, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Specificity": 0.25173523790363145, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Precision": 0.045795651337309985, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC ROC": 0.8301106460087304, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC PR": 
0.22593369720920478, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) MCC": 0.0963716384032407, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) F1": 0.0874678427048879, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Accuracy": 0.7666929547844374, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Sensitivity": 0.48892171344165436, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Specificity": 0.7751839978326636, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Precision": 0.06233521657250471, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC ROC": 0.6713937535277741, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC PR": 0.1185743635349039, "Phosphorylation-['S', 'T'](species=tensor(3., 
device='cuda:0')) MCC": 0.106044865802505, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) F1": 0.1105729079672624, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Accuracy": 0.7061276868784088, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Sensitivity": 0.8656716417910447, 
"Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Specificity": 0.700812199569037, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Precision": 0.08792319353208691, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC ROC": 0.8666867881708645, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC PR": 0.2193601383258715, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) MCC": 0.21497083255073252, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) F1": 0.1596330275229358, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Accuracy": 0.684449489216799, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Sensitivity": 0.8541666666666666, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Specificity": 0.6746698679471789, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Precision": 0.13141025641025642, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC ROC": 0.8456882753101241, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC PR": 0.31016827483587706, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) MCC": 0.25097539122160617, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) F1": 0.2277777777777778, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Accuracy": 0.6928104575163399, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Sensitivity": 0.5, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Specificity": 0.695364238410596, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Precision": 0.02127659574468085, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC ROC": 0.8443708609271523, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC PR": 0.5154124149659864, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) MCC": 0.04810017744977197, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) F1": 0.04081632653061224, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Accuracy": 
0.8187919463087249, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Sensitivity": 0.3125, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Specificity": 0.8299039780521262, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Precision": 0.03875968992248062, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) AUC ROC": 0.5823902606310014, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) AUC PR": 0.028140530723140978, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) MCC": 0.054558279422337846, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) F1": 0.06896551724137931, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Accuracy": 0.6666666666666666, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Sensitivity": 0.0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Specificity": 0.6875, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Precision": 0.0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC ROC": 0.40625, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC PR": 0.025, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) MCC": -0.11656310103003922, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) F1": 0.0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Accuracy": 0.9344262295081968, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Sensitivity": 0.0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Specificity": 0.9827586206896551, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Precision": 0.0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC 
ROC": 0.7758620689655172, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC PR": 0.2988247863247863, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) MCC": -0.029361010975735173, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) F1": 0.0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Accuracy": 0.9462540716612378, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Sensitivity": 0.0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Specificity": 0.9699499165275459, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Precision": 0.0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC ROC": 0.6481914301613801, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC PR": 0.033145364903078345, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) MCC": -0.027500800845166717, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) F1": 0.0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Accuracy": 0.33769757818329826, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Sensitivity": 0.9599383667180277, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Specificity": 0.30904059040590404, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Precision": 0.06013513513513514, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC ROC": 0.8254914764390028, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC PR": 0.24099395210208818, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) MCC": 0.12074258424248417, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) F1": 0.11318012535198474, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Accuracy": 0.6278586278586279, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Sensitivity": 0.5, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Specificity": 0.6316916488222698, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Precision": 0.03910614525139665, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC ROC": 0.6272560416029367, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC PR": 0.0660415691007891, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) MCC": 0.045798442232916875, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) F1": 0.07253886010362694, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 
'T'](species=tensor(17., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Accuracy": 0.7575757575757576, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Sensitivity": 0.0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Specificity": 0.78125, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Precision": 0.0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC ROC": 0.3125, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC PR": 0.021739130434782608, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) MCC": -0.09172492321316786, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) F1": 0.0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Accuracy": 
0.8919640030751141, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Sensitivity": 0.38244853737811485, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Specificity": 0.9141576215195847, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Precision": 0.1625230202578269, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC ROC": 0.7178176146580721, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC PR": 0.14979939755881105, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) MCC": 0.19931643759972545, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) F1": 0.22810985460420033, 'Validation Loss (total)': 0.3627420663833618}
{"Phosphorylation-['S', 'T'] Validation Accuracy": 0, "Phosphorylation-['S', 'T'] Validation Sensitivity": 0, "Phosphorylation-['S', 'T'] Validation Specificity": 0, "Phosphorylation-['S', 'T'] Validation Precision": 0, "Phosphorylation-['S', 'T'] AUC ROC": 0, "Phosphorylation-['S', 'T'] AUC PR": 0, "Phosphorylation-['S', 'T'] MCC": 0, "Phosphorylation-['S', 'T'] F1": 0, "Validation Loss (Phosphorylation-['S', 'T'])": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(8., 
device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Precision": 0, 
